select count(*) count, x_WdID, x_Wd, json_group_array(x_SID) sids, json_group_array(x_SoundFile) files, x_Ex from (select x.WdID x_WdID, x.Wd x_Wd, x.SID x_SID, x.SoundFile x_SoundFile, x.Ex x_Ex, x.IPA x_IPA, x.Trs x_Trs, hx.Ex hxEx from examples as x left join headword_exs as hx on x_Ex = hx.Ex and x_WdID = hx.WdID) where x_SoundFile <> 'x' and hxEx is not null group by x_WdID, x_Ex having count > 1 order by count desc, x_WdID asc, x_SID asc;
4	2531	ウ⸢ギナウン	[4064,4064,4068,4068]	["htm_4064.wav","htm_4064.wav","htm_4068.wav","htm_4068.wav"]	ウ⸢ギナイヤー⸣　ミサムヌ
4	2623	ウ⸢サッキ⸣ルン	[4310,4310,4315,4315]	["htm_4310.wav","htm_4310.wav","htm_4315.wav","htm_4315.wav"]	ウ⸢サッキ⸣レー　⸣ミサムヌ
4	2678	ウ⸢シナウン	[4487,4487,4481,4481]	["htm_4487.wav","htm_4487.wav","htm_4481.wav","htm_4481.wav"]	ウ⸢シナイヤー⸣　ミサムヌ
4	2795	ウ⸢タイヨー⸣ルン	[4747,4747,4753,4753]	["htm_4747.wav","htm_4747.wav","htm_4753.wav","htm_4753.wav"]	ウ⸢タイヨー⸣リ
4	2810	ウ⸢タ⸣スン	[4788,4788,4795,4795]	["htm_4788.wav","htm_4788.wav","htm_4795.wav","htm_4795.wav"]	⸣ガバー　ウ⸢タ⸣スン
4	2822	ウ⸢ダラ⸣クン	[4829,4829,4835,4835]	["htm_4829.wav","htm_4829.wav","htm_4835.wav","htm_4835.wav"]	ウ⸢ダラ⸣ケー　⸣ミサムヌ
4	2913	⸢ウッふン	[5050,5050,5055,5055]	["htm_5050.wav","htm_5050.wav","htm_5055.wav","htm_5055.wav"]	⸢ウッふィ⸣バ
4	2919	⸣ウトゥン	[5082,5082,5088,5088]	["htm_5082.wav","htm_5082.wav","htm_5088.wav","htm_5088.wav"]	⸣ウマーラ　⸣ウテー　⸣ミサムヌ
4	2954	ウ⸢トゥン	[5158,5158,5162,5162]	["htm_5158.wav","htm_5158.wav","htm_5162.wav","htm_5162.wav"]	⸢パー⸣ク　ウ⸢テー⸣　ミサムヌ
4	3044	⸣ウビ	[5296,5296,5297,5297]	["htm_5296.wav","htm_5296.wav","htm_5297.wav","htm_5297.wav"]	⸢ジン⸣マー　ウ⸢ビ⸣ル　⸣アル
4	3044	⸣ウビ	[5306,5306,5317,5317]	["htm_5306.wav","htm_5306.wav","htm_5317.wav","htm_5317.wav"]	⸣ウビブカラ
4	3281	ウ⸢ムインザ⸣スン	[5647,5647,5651,5651]	["htm_5647.wav","htm_5647.wav","htm_5651.wav","htm_5651.wav"]	⸢パー⸣ク　ウ⸢ムインザ⸣シェー　⸣ミサムヌ
4	3710	⸣カイ	[6517,6517,6518,6518]	["htm_6517.wav","htm_6517.wav","htm_6518.wav","htm_6518.wav"]	⸣カイニ　⸢シー⸣バ
4	3720	⸣カイニ	[6554,6554,6559,6559]	["htm_6554.wav","htm_6554.wav","htm_6559.wav","htm_6559.wav"]	⸣カイニ　⸢シー⸣バ
4	3721	⸣カイブ	[6560,6560,6567,6567]	["htm_6560.wav","htm_6560.wav","htm_6567.wav","htm_6567.wav"]	⸣カイブ　⸣クトー　ス⸢ナ⸣ヨー
