select count(*) count, x_WdID, x_Wd, json_group_array(x_SID) sids, json_group_array(x_SoundFile) files, x_Ex from (select x.WdID x_WdID, x.Wd x_Wd, x.SID x_SID, x.SoundFile x_SoundFile, x.Ex x_Ex, x.IPA x_IPA, x.Trs x_Trs, hx.Ex hxEx from examples as x left join headword_exs as hx on x_Ex = hx.Ex and x_WdID = hx.WdID) where hxEx is not null group by x_WdID, x_Ex having count > 1 order by count desc, x_WdID asc, x_SID asc;
4	1622	⸣-ナ	[2617,2617,2618,2618]	["x","x","x","x"]	⸢クー⸣ナ
4	1670	⸢イシゥ⸣カーン	[2685,2685,2688,2688]	["htm_2685.wav","htm_2685.wav","x","x"]	⸢シンダイ　イシゥ⸣カー　⸣ナルン
4	4275	カ⸢タ⸣カ	[7918,7918,7921,7921]	["htm_7918.wav","htm_7918.wav","x","x"]	ティ⸢ダ⸣ヌ　カ⸢タ⸣カ
4	4644	⸣カマ	[8510,8510,8516,8516]	["htm_8510.wav","htm_8510.wav","htm_8516.wav","htm_8516.wav"]	⸣カマナ　⸢ベー⸣リ
4	5781	⸣グ	[10678,10678,10679,10679]	["htm_10678.wav","htm_10678.wav","htm_10679.wav","htm_10679.wav"]	グ⸢ニン
4	7578	シゥ⸢カ⸣ミ	[13986,13986,13989,13989]	["htm_13986.wav","htm_13986.wav","x","x"]	フ⸢タシゥカミ
4	8478	シ⸢ムン	[15671,15671,15674,15674]	["htm_15671.wav","htm_15671.wav","x","x"]	⸢グス⸣ク　シ⸢ムンティ　ベーン⸣ドゥ　⸢タンガ⸣シェー　シ⸢マランバ⸣　マー⸢ズン⸣シ　⸣キー　シ⸢ミ⸣　ッ⸢ふィーリ
4	8478	シ⸢ムン	[15672,15672,15675,15675]	["htm_15672.wav","htm_15672.wav","x","x"]	⸣ニー　シ⸢ム⸣　プ⸢ソー　パー⸣ク　シ⸢メー⸣　ミサムヌ
4	8478	シ⸢ムン	[15673,15673,15676,15676]	["htm_15673.wav","htm_15673.wav","x","x"]	⸣クマーラ　シ⸢ミ
4	11398	トゥ⸢リアシゥ⸣カウン	[20922,20922,20925,20925]	["htm_20922.wav","htm_20922.wav","htm_20925.wav","htm_20925.wav"]	トゥ⸢リアシゥカイ⸣ヤー　⸣ミサムヌ
4	12095	ナ⸢マジラ⸣スン	[22212,22212,22217,22217]	["htm_22212.wav","htm_22212.wav","htm_22217.wav","htm_22217.wav"]	ナ⸢マジラ⸣シェー　⸣ミサムヌ
4	12095	ナ⸢マジラ⸣スン	[22213,22213,22218,22218]	["htm_22213.wav","htm_22213.wav","x","x"]	ナ⸢マジラ⸣シバ
4	15323	⸣プニ	[28490,28490,28492,28492]	["htm_28490.wav","htm_28490.wav","htm_28492.wav","htm_28492.wav"]	ク⸢シブニ
4	15662	⸣-マ	[29264,29264,29267,29267]	["htm_29264.wav","htm_29264.wav","htm_29267.wav","htm_29267.wav"]	ティー⸢ヤー⸣マ
4	17587	ヤ⸢ムン	[32704,32704,32707,32707]	["htm_32704.wav","htm_32704.wav","htm_32707.wav","htm_32707.wav"]	⸢パー⸣ク　ヤ⸢メー⸣　ミサムヌ
3	431	ガ⸢マ⸣ジ	[753,753,753]	["htm_753.wav","x","htm_753.wav"]	ガ⸢マ⸣ジ　⸢ユーン
3	431	ガ⸢マ⸣ジ	[754,754,754]	["htm_754.wav","x","htm_754.wav"]	ガ⸢マ⸣ジ　⸣キズン
3	754	ア⸢ズン	[1281,1281,1281]	["x","htm_1281.wav","htm_1281.wav"]	⸢パー⸣ク　ア⸢ジ⸣バ
3	832	ア⸢チ⸣ラウン	[1432,1432,1432]	["x","htm_1432.wav","htm_1432.wav"]	ア⸢チラー⸣ヌ
3	832	ア⸢チ⸣ラウン	[1434,1434,1434]	["x","htm_1434.wav","htm_1434.wav"]	ア⸢チ⸣ライバ
3	1206	ア⸢ム⸣サン	[2019,2019,2019]	["x","htm_2019.wav","htm_2019.wav"]	ア⸢ムサ⸣ヌ　ウ⸢キララ⸣ヌ
3	1833	⸢イスクン	[2943,2943,2943]	["htm_2943.wav","htm_2943.wav","htm_2943.wav"]	⸢イシキ⸣バ
3	2919	⸣ウトゥン	[5084,5084,5084]	["x","htm_5084.wav","htm_5084.wav"]	⸢キーヌ⸣　ウイラ　⸣ウトゥン
3	3472	ウ⸢ラ⸣スン	[6021,6021,6021]	["htm_6021.wav","x","htm_6021.wav"]	ウ⸢ラサ⸣ヌ
3	4019	カ⸢キッツァー⸣スン	[7339,7339,7339]	["x","htm_7339.wav","htm_7339.wav"]	カ⸢キッツァー⸣ス　プ⸢ソー⸣　カ⸢キッツァー⸣シ
3	4195	ガ⸢ギルン	[7731,7731,7731]	["htm_7731.wav","htm_7731.wav","x"]	ガ⸢ギリ
3	5029	⸢グヮンプトゥ⸣キ	[9221,9221,9221]	["x","htm_9221.wav","htm_9221.wav"]	⸢ニンガイグトゥ⸣ヌ　⸢グヮンプトゥ⸣ケー　キ⸢チゴン⸣ナーティル　⸢ソーッ⸣タミー
3	5054	⸢ギームドゥル	[9271,9271,9271]	["x","htm_9271.wav","htm_9271.wav"]	⸢パイ⸣ターヌ　⸢ギームドゥロー⸣　イダフニバ　⸢クイ⸣ヤーティル　⸢オーッタ⸣ル
3	5117	⸢キーパツァー⸣ン	[9388,9388,9388]	["x","htm_9388.wav","htm_9388.wav"]	⸢キーパツァー⸣ンティ　ス⸢クタンドゥ　ナン⸣ゾー　⸢キーパツァー　ナー⸣ヌ
3	5117	⸢キーパツァー⸣ン	[9389,9389,9389]	["x","htm_9389.wav","htm_9389.wav"]	⸢キーパツァー⸣　ナリ　⸢キー⸣ブバン
3	5117	⸢キーパツァー⸣ン	[9390,9390,9390]	["x","htm_9390.wav","htm_9390.wav"]	⸣マー　ン⸢ベーマ　キーパツァー⸣レー　⸣ミサムヌ
3	7507	シ⸢ガースン	[13813,13813,13813]	["x","htm_13813.wav","htm_13813.wav"]	シ⸢ガーシェー⸣　ミサムヌ
3	8324	シ⸢ベー　ナー⸣ヌ	[15368,15368,15368]	["x","htm_15368.wav","x"]	ウ⸢レー⸣　シ⸢ベー　ナーン⸣プス　ヤ⸢ルムヌ⸣　ア⸢トゥ⸣ヌ　シ⸢マチェー　タール⸣　シ⸢キル⸣ワ
3	8469	シ⸢ミ⸣ルン	[15625,15625,15625]	["x","htm_15625.wav","x"]	⸣ドゥーシ　シ⸢ミ⸣リ
3	12348	⸢ニーブヤー	[22699,22699,22699]	["x","htm_22699.wav","htm_22699.wav"]	⸢ニーブヤーヤ⸣　キューンタ　ア⸢サ⸣ニビ　⸢シー　ベー⸣バン⸢ナー
2	10	ア⸢ガゲー	[23,23]	["x","htm_23.wav"]	ア⸢ガゲーヤ⸣　フ⸢チヌ　マイ⸣ヤンダ　⸢ホーシヤッ⸣サタン
2	14	⸢アー⸣ザ	[36,36]	["x","htm_36.wav"]	⸢アー⸣ザー　⸢マー　オーッ⸣タカヤー
2	16	アー⸢ザ⸣マ	[39,39]	["x","htm_39.wav"]	アー⸢ザ⸣マー　⸢ギューチ⸣　ナロー⸢ル⸣ワ
2	20	⸢アーシ⸣キン	[47,47]	["x","htm_47.wav"]	ク⸢トゥシヌ⸣　フ⸢ヨー　アーシ⸣キン　プ⸢スッ⸣クビシ　⸢コーシェー⸣チバン
2	27	⸢アースン	[61,61]	["x","htm_61.wav"]	⸢ゴーナキー⸣ヌ　⸣ナル　⸢アースン
2	27	⸢アースン	[62,62]	["x","htm_62.wav"]	⸢アーサヌ
2	27	⸢アースン	[63,63]	["x","htm_63.wav"]	⸢アーシ⸣プサン
2	27	⸢アースン	[64,64]	["x","htm_64.wav"]	⸢アース⸣　プ⸢ソー⸣　ブ⸢ラーヌ
2	27	⸢アースン	[66,66]	["x","htm_66.wav"]	⸢キー⸣ヌ　⸣ナル　⸢アーシ
2	27	⸢アースン	[67,67]	["x","htm_67.wav"]	⸣シー　⸢アーシ⸣バ
2	42	ア⸢バティカー⸣ティ	[105,105]	["x","htm_105.wav"]	ヤ⸢ラバリター⸣　ア⸢バティカー⸣ティ　⸣パルンケン　⸢カイ⸣リティ　⸣ドゥー　ヤ⸢マ⸣シ　⸣シケー
2	44	⸣アナ	[109,109]	["x","htm_109.wav"]	ユ⸢クアナ
